hex_id,hex_code
884982d63dfffff,HEX-04254
884982d641fffff,HEX-04255
884982d643fffff,HEX-04256
884982d645fffff,HEX-04257
884982d647fffff,HEX-04258
884982d649fffff,HEX-04259
884982d64bfffff,HEX-04260
884982d64dfffff,HEX-04261
884982d651fffff,HEX-04262
884982d653fffff,HEX-04263
884982d655fffff,HEX-04264
884982d657fffff,HEX-04265
884982d659fffff,HEX-04266
884982d65bfffff,HEX-04267
884982d65dfffff,HEX-04268
884982d661fffff,HEX-04269
884982d663fffff,HEX-04270
884982d665fffff,HEX-04271
884982d667fffff,HEX-04272
884982d669fffff,HEX-04273
884982d66bfffff,HEX-04274
884982d66dfffff,HEX-04275
884982d681fffff,HEX-04276
884982d683fffff,HEX-04277
884982d685fffff,HEX-04278
884982d687fffff,HEX-04279
884982d689fffff,HEX-04280
884982d68bfffff,HEX-04281
884982d68dfffff,HEX-04282
884982d691fffff,HEX-04283
884982d693fffff,HEX-04284
884982d695fffff,HEX-04285
884982d697fffff,HEX-04286
884982d699fffff,HEX-04287
884982d69bfffff,HEX-04288
884982d69dfffff,HEX-04289
884982d6a1fffff,HEX-04290
884982d6a3fffff,HEX-04291
884982d6a5fffff,HEX-04292
884982d6a7fffff,HEX-04293
884982d6a9fffff,HEX-04294
884982d6abfffff,HEX-04295
884982d6adfffff,HEX-04296
884982d6b1fffff,HEX-04297
884982d6b3fffff,HEX-04298
884982d6b5fffff,HEX-04299
884982d6b7fffff,HEX-04300
884982d6b9fffff,HEX-04301
884982d6bbfffff,HEX-04302
884982d6bdfffff,HEX-04303
884982d6c1fffff,HEX-04304
884982d6c3fffff,HEX-04305
884982d6c5fffff,HEX-04306
884982d6c7fffff,HEX-04307
884982d6c9fffff,HEX-04308
884982d6cbfffff,HEX-04309
884982d6cdfffff,HEX-04310
884982d6d1fffff,HEX-04311
884982d6d3fffff,HEX-04312
884982d6d5fffff,HEX-04313
884982d6d7fffff,HEX-04314
884982d6d9fffff,HEX-04315
884982d6dbfffff,HEX-04316
884982d6ddfffff,HEX-04317
884982d6e1fffff,HEX-04318
884982d6e3fffff,HEX-04319
884982d6e5fffff,HEX-04320
884982d6e7fffff,HEX-04321
884982d6e9fffff,HEX-04322
884982d6ebfffff,HEX-04323
884982d6edfffff,HEX-04324
884982d701fffff,HEX-04325
884982d703fffff,HEX-04326
884982d705fffff,HEX-04327
884982d707fffff,HEX-04328
884982d709fffff,HEX-04329
884982d70bfffff,HEX-04330
884982d70dfffff,HEX-04331
884982d711fffff,HEX-04332
884982d713fffff,HEX-04333
884982d715fffff,HEX-04334
884982d717fffff,HEX-04335
884982d719fffff,HEX-04336
884982d71bfffff,HEX-04337
884982d71dfffff,HEX-04338
884982d721fffff,HEX-04339
884982d723fffff,HEX-04340
884982d725fffff,HEX-04341
884982d727fffff,HEX-04342
884982d729fffff,HEX-04343
884982d72bfffff,HEX-04344
884982d72dfffff,HEX-04345
884982d731fffff,HEX-04346
884982d733fffff,HEX-04347
884982d735fffff,HEX-04348
884982d737fffff,HEX-04349
884982d739fffff,HEX-04350
884982d73bfffff,HEX-04351
884982d73dfffff,HEX-04352
884982d741fffff,HEX-04353
884982d743fffff,HEX-04354
884982d745fffff,HEX-04355
884982d747fffff,HEX-04356
884982d749fffff,HEX-04357
884982d74bfffff,HEX-04358
884982d74dfffff,HEX-04359
884982d751fffff,HEX-04360
884982d753fffff,HEX-04361
884982d755fffff,HEX-04362
884982d757fffff,HEX-04363
884982d759fffff,HEX-04364
884982d75bfffff,HEX-04365
884982d75dfffff,HEX-04366
884982d761fffff,HEX-04367
884982d763fffff,HEX-04368
884982d765fffff,HEX-04369
884982d767fffff,HEX-04370
884982d769fffff,HEX-04371
884982d76bfffff,HEX-04372
884982d76dfffff,HEX-04373
884982d801fffff,HEX-04374
884982d803fffff,HEX-04375
884982d805fffff,HEX-04376
884982d807fffff,HEX-04377
884982d809fffff,HEX-04378
884982d80bfffff,HEX-04379
884982d80dfffff,HEX-04380
884982d811fffff,HEX-04381
884982d813fffff,HEX-04382
884982d815fffff,HEX-04383
884982d817fffff,HEX-04384
884982d819fffff,HEX-04385
884982d81bfffff,HEX-04386
884982d81dfffff,HEX-04387
884982d821fffff,HEX-04388
884982d823fffff,HEX-04389
884982d825fffff,HEX-04390
884982d827fffff,HEX-04391
884982d829fffff,HEX-04392
884982d82bfffff,HEX-04393
884982d82dfffff,HEX-04394
884982d831fffff,HEX-04395
884982d833fffff,HEX-04396
884982d835fffff,HEX-04397
884982d837fffff,HEX-04398
884982d839fffff,HEX-04399
884982d83bfffff,HEX-04400
884982d83dfffff,HEX-04401
884982d841fffff,HEX-04402
884982d843fffff,HEX-04403
884982d845fffff,HEX-04404
884982d847fffff,HEX-04405
884982d849fffff,HEX-04406
884982d84bfffff,HEX-04407
884982d84dfffff,HEX-04408
884982d851fffff,HEX-04409
884982d853fffff,HEX-04410
884982d855fffff,HEX-04411
884982d857fffff,HEX-04412
884982d859fffff,HEX-04413
884982d85bfffff,HEX-04414
884982d85dfffff,HEX-04415
884982d861fffff,HEX-04416
884982d863fffff,HEX-04417
884982d865fffff,HEX-04418
884982d867fffff,HEX-04419
884982d869fffff,HEX-04420
884982d86bfffff,HEX-04421
884982d86dfffff,HEX-04422
884982d881fffff,HEX-04423
884982d883fffff,HEX-04424
884982d885fffff,HEX-04425
884982d887fffff,HEX-04426
884982d889fffff,HEX-04427
884982d88bfffff,HEX-04428
884982d88dfffff,HEX-04429
884982d891fffff,HEX-04430
884982d893fffff,HEX-04431
884982d895fffff,HEX-04432
884982d897fffff,HEX-04433
884982d899fffff,HEX-04434
884982d89bfffff,HEX-04435
884982d89dfffff,HEX-04436
884982d8a1fffff,HEX-04437
884982d8a3fffff,HEX-04438
884982d8a5fffff,HEX-04439
884982d8a7fffff,HEX-04440
884982d8a9fffff,HEX-04441
884982d8abfffff,HEX-04442
884982d8adfffff,HEX-04443
884982d8b1fffff,HEX-04444
884982d8b3fffff,HEX-04445
884982d8b5fffff,HEX-04446
884982d8b7fffff,HEX-04447
884982d8b9fffff,HEX-04448
884982d8bbfffff,HEX-04449
884982d8bdfffff,HEX-04450
884982d8c1fffff,HEX-04451
884982d8c3fffff,HEX-04452
884982d8c5fffff,HEX-04453
884982d8c7fffff,HEX-04454
884982d8c9fffff,HEX-04455
884982d8cbfffff,HEX-04456
884982d8cdfffff,HEX-04457
884982d8d1fffff,HEX-04458
884982d8d3fffff,HEX-04459
884982d8d5fffff,HEX-04460
884982d8d7fffff,HEX-04461
884982d8d9fffff,HEX-04462
884982d8dbfffff,HEX-04463
884982d8ddfffff,HEX-04464
884982d8e1fffff,HEX-04465
884982d8e3fffff,HEX-04466
884982d8e5fffff,HEX-04467
884982d8e7fffff,HEX-04468
884982d8e9fffff,HEX-04469
884982d8ebfffff,HEX-04470
884982d8edfffff,HEX-04471
884982d925fffff,HEX-04472
884982d951fffff,HEX-04473
884982d953fffff,HEX-04474
884982d959fffff,HEX-04475
884982d95bfffff,HEX-04476
884982d989fffff,HEX-04477
884982d98bfffff,HEX-04478
884982d999fffff,HEX-04479
884982d99bfffff,HEX-04480
884982d9c1fffff,HEX-04481
884982d9c3fffff,HEX-04482
884982d9c9fffff,HEX-04483
884982d9cbfffff,HEX-04484
884982d9d1fffff,HEX-04485
884982d9d3fffff,HEX-04486
884982d9d5fffff,HEX-04487
884982d9d7fffff,HEX-04488
884982d9d9fffff,HEX-04489
884982d9dbfffff,HEX-04490
884982d9ddfffff,HEX-04491
884982da01fffff,HEX-04492
884982da03fffff,HEX-04493
884982da05fffff,HEX-04494
884982da07fffff,HEX-04495
884982da09fffff,HEX-04496
884982da0bfffff,HEX-04497
884982da0dfffff,HEX-04498
884982da11fffff,HEX-04499
884982da13fffff,HEX-04500
884982da15fffff,HEX-04501
884982da17fffff,HEX-04502
884982da19fffff,HEX-04503
884982da1bfffff,HEX-04504
884982da1dfffff,HEX-04505
884982da21fffff,HEX-04506
884982da23fffff,HEX-04507
884982da25fffff,HEX-04508
884982da27fffff,HEX-04509
884982da29fffff,HEX-04510
884982da2bfffff,HEX-04511
884982da2dfffff,HEX-04512
884982da31fffff,HEX-04513
884982da33fffff,HEX-04514
884982da35fffff,HEX-04515
884982da37fffff,HEX-04516
884982da39fffff,HEX-04517
884982da3bfffff,HEX-04518
884982da3dfffff,HEX-04519
884982da41fffff,HEX-04520
884982da43fffff,HEX-04521
884982da45fffff,HEX-04522
884982da47fffff,HEX-04523
884982da49fffff,HEX-04524
884982da4bfffff,HEX-04525
884982da4dfffff,HEX-04526
884982da51fffff,HEX-04527
884982da53fffff,HEX-04528
884982da55fffff,HEX-04529
884982da57fffff,HEX-04530
884982da59fffff,HEX-04531
884982da5bfffff,HEX-04532
884982da5dfffff,HEX-04533
884982da61fffff,HEX-04534
884982da63fffff,HEX-04535
884982da65fffff,HEX-04536
884982da67fffff,HEX-04537
884982da69fffff,HEX-04538
884982da6bfffff,HEX-04539
884982da6dfffff,HEX-04540
884982da81fffff,HEX-04541
884982da83fffff,HEX-04542
884982da85fffff,HEX-04543
884982da87fffff,HEX-04544
884982da89fffff,HEX-04545
884982da8bfffff,HEX-04546
884982da8dfffff,HEX-04547
884982da91fffff,HEX-04548
884982da93fffff,HEX-04549
884982da95fffff,HEX-04550
884982da97fffff,HEX-04551
884982da99fffff,HEX-04552
884982da9bfffff,HEX-04553
884982da9dfffff,HEX-04554
884982daa1fffff,HEX-04555
884982daa3fffff,HEX-04556
884982daa5fffff,HEX-04557
884982daa7fffff,HEX-04558
884982daa9fffff,HEX-04559
884982daabfffff,HEX-04560
884982daadfffff,HEX-04561
884982dab1fffff,HEX-04562
884982dab3fffff,HEX-04563
884982dab5fffff,HEX-04564
884982dab7fffff,HEX-04565
884982dab9fffff,HEX-04566
884982dabbfffff,HEX-04567
884982dabdfffff,HEX-04568
884982dac1fffff,HEX-04569
884982dac3fffff,HEX-04570
884982dac5fffff,HEX-04571
884982dac7fffff,HEX-04572
884982dac9fffff,HEX-04573
884982dacbfffff,HEX-04574
884982dacdfffff,HEX-04575
884982dad1fffff,HEX-04576
884982dad3fffff,HEX-04577
884982dad5fffff,HEX-04578
884982dad7fffff,HEX-04579
884982dad9fffff,HEX-04580
884982dadbfffff,HEX-04581
884982daddfffff,HEX-04582
884982dae1fffff,HEX-04583
884982dae3fffff,HEX-04584
884982dae5fffff,HEX-04585
884982dae7fffff,HEX-04586
884982dae9fffff,HEX-04587
884982daebfffff,HEX-04588
884982daedfffff,HEX-04589
884982db01fffff,HEX-04590
884982db03fffff,HEX-04591
884982db09fffff,HEX-04592
884982db0bfffff,HEX-04593
884982db11fffff,HEX-04594
884982db13fffff,HEX-04595
884982db15fffff,HEX-04596
884982db17fffff,HEX-04597
884982db19fffff,HEX-04598
884982db1bfffff,HEX-04599
884982db1dfffff,HEX-04600
884982db31fffff,HEX-04601
884982db33fffff,HEX-04602
884982db39fffff,HEX-04603
884982db3bfffff,HEX-04604
884982db41fffff,HEX-04605
884982db43fffff,HEX-04606
884982db49fffff,HEX-04607
884982db4bfffff,HEX-04608
884982db51fffff,HEX-04609
884982db53fffff,HEX-04610
884982db55fffff,HEX-04611
884982db57fffff,HEX-04612
884982db59fffff,HEX-04613
884982db5bfffff,HEX-04614
884982db5dfffff,HEX-04615
8849844801fffff,HEX-04616
8849844803fffff,HEX-04617
8849844805fffff,HEX-04618
8849844807fffff,HEX-04619
8849844809fffff,HEX-04620
884984480bfffff,HEX-04621
884984480dfffff,HEX-04622
8849844811fffff,HEX-04623
8849844815fffff,HEX-04624
8849844817fffff,HEX-04625
8849844819fffff,HEX-04626
884984481dfffff,HEX-04627
8849844821fffff,HEX-04628
8849844823fffff,HEX-04629
8849844825fffff,HEX-04630
8849844827fffff,HEX-04631
8849844829fffff,HEX-04632
884984482bfffff,HEX-04633
884984482dfffff,HEX-04634
8849844831fffff,HEX-04635
8849844833fffff,HEX-04636
8849844835fffff,HEX-04637
8849844837fffff,HEX-04638
8849844839fffff,HEX-04639
884984483bfffff,HEX-04640
884984483dfffff,HEX-04641
8849844841fffff,HEX-04642
8849844843fffff,HEX-04643
8849844845fffff,HEX-04644
8849844847fffff,HEX-04645
8849844849fffff,HEX-04646
884984484bfffff,HEX-04647
884984484dfffff,HEX-04648
8849844851fffff,HEX-04649
8849844853fffff,HEX-04650
8849844855fffff,HEX-04651
8849844857fffff,HEX-04652
8849844859fffff,HEX-04653
884984485dfffff,HEX-04654
8849844861fffff,HEX-04655
8849844863fffff,HEX-04656
8849844865fffff,HEX-04657
8849844867fffff,HEX-04658
8849844869fffff,HEX-04659
884984486bfffff,HEX-04660
884984486dfffff,HEX-04661
88498448a5fffff,HEX-04662
88498448a7fffff,HEX-04663
88498448adfffff,HEX-04664
88498448e1fffff,HEX-04665
88498448e5fffff,HEX-04666
88498448e7fffff,HEX-04667
88498448edfffff,HEX-04668
8849844901fffff,HEX-04669
8849844903fffff,HEX-04670
8849844905fffff,HEX-04671
8849844907fffff,HEX-04672
8849844909fffff,HEX-04673
884984490bfffff,HEX-04674
884984490dfffff,HEX-04675
8849844911fffff,HEX-04676
8849844913fffff,HEX-04677
8849844915fffff,HEX-04678
8849844917fffff,HEX-04679
8849844919fffff,HEX-04680
884984491bfffff,HEX-04681
884984491dfffff,HEX-04682
8849844921fffff,HEX-04683
8849844923fffff,HEX-04684
8849844925fffff,HEX-04685
8849844927fffff,HEX-04686
8849844929fffff,HEX-04687
884984492bfffff,HEX-04688
884984492dfffff,HEX-04689
8849844931fffff,HEX-04690
8849844933fffff,HEX-04691
8849844935fffff,HEX-04692
8849844937fffff,HEX-04693
8849844939fffff,HEX-04694
884984493bfffff,HEX-04695
884984493dfffff,HEX-04696
8849844941fffff,HEX-04697
8849844943fffff,HEX-04698
8849844945fffff,HEX-04699
8849844947fffff,HEX-04700
8849844949fffff,HEX-04701
884984494bfffff,HEX-04702
884984494dfffff,HEX-04703
8849844951fffff,HEX-04704
8849844953fffff,HEX-04705
8849844955fffff,HEX-04706
8849844957fffff,HEX-04707
8849844959fffff,HEX-04708
884984495bfffff,HEX-04709
884984495dfffff,HEX-04710
8849844961fffff,HEX-04711
8849844963fffff,HEX-04712
8849844965fffff,HEX-04713
8849844967fffff,HEX-04714
8849844969fffff,HEX-04715
884984496bfffff,HEX-04716
884984496dfffff,HEX-04717
8849844981fffff,HEX-04718
8849844983fffff,HEX-04719
8849844985fffff,HEX-04720
8849844987fffff,HEX-04721
8849844989fffff,HEX-04722
884984498bfffff,HEX-04723
884984498dfffff,HEX-04724
8849844991fffff,HEX-04725
8849844993fffff,HEX-04726
8849844995fffff,HEX-04727
8849844997fffff,HEX-04728
8849844999fffff,HEX-04729
884984499bfffff,HEX-04730
884984499dfffff,HEX-04731
88498449a1fffff,HEX-04732
88498449a3fffff,HEX-04733
88498449a5fffff,HEX-04734
88498449a7fffff,HEX-04735
88498449a9fffff,HEX-04736
88498449abfffff,HEX-04737
88498449adfffff,HEX-04738
88498449b1fffff,HEX-04739
88498449b3fffff,HEX-04740
88498449b5fffff,HEX-04741
88498449b7fffff,HEX-04742
88498449b9fffff,HEX-04743
88498449bbfffff,HEX-04744
88498449bdfffff,HEX-04745
88498449c1fffff,HEX-04746
88498449c3fffff,HEX-04747
88498449c5fffff,HEX-04748
88498449c7fffff,HEX-04749
88498449c9fffff,HEX-04750
88498449cbfffff,HEX-04751
88498449cdfffff,HEX-04752
88498449d1fffff,HEX-04753
88498449d3fffff,HEX-04754
88498449d5fffff,HEX-04755
88498449d7fffff,HEX-04756
88498449d9fffff,HEX-04757
88498449dbfffff,HEX-04758
88498449ddfffff,HEX-04759
88498449e1fffff,HEX-04760
88498449e3fffff,HEX-04761
88498449e5fffff,HEX-04762
88498449e7fffff,HEX-04763
88498449e9fffff,HEX-04764
88498449ebfffff,HEX-04765
88498449edfffff,HEX-04766
8849844a05fffff,HEX-04767
8849844a07fffff,HEX-04768
8849844a0dfffff,HEX-04769
8849844a21fffff,HEX-04770
8849844a23fffff,HEX-04771
8849844a25fffff,HEX-04772
8849844a27fffff,HEX-04773
8849844a29fffff,HEX-04774
8849844a2bfffff,HEX-04775
8849844a2dfffff,HEX-04776
8849844a31fffff,HEX-04777
8849844a35fffff,HEX-04778
8849844a37fffff,HEX-04779
8849844a39fffff,HEX-04780
8849844a3dfffff,HEX-04781
8849844a61fffff,HEX-04782
8849844a63fffff,HEX-04783
8849844a65fffff,HEX-04784
8849844a67fffff,HEX-04785
8849844a69fffff,HEX-04786
8849844a6bfffff,HEX-04787
8849844a6dfffff,HEX-04788
8849844b01fffff,HEX-04789
8849844b03fffff,HEX-04790
8849844b05fffff,HEX-04791
8849844b07fffff,HEX-04792
8849844b09fffff,HEX-04793
8849844b0bfffff,HEX-04794
8849844b0dfffff,HEX-04795
8849844b11fffff,HEX-04796
8849844b13fffff,HEX-04797
8849844b15fffff,HEX-04798
8849844b17fffff,HEX-04799
8849844b19fffff,HEX-04800
8849844b1bfffff,HEX-04801
8849844b1dfffff,HEX-04802
8849844b21fffff,HEX-04803
8849844b23fffff,HEX-04804
8849844b25fffff,HEX-04805
8849844b27fffff,HEX-04806
8849844b29fffff,HEX-04807
8849844b2bfffff,HEX-04808
8849844b2dfffff,HEX-04809
8849844b31fffff,HEX-04810
8849844b33fffff,HEX-04811
8849844b35fffff,HEX-04812
8849844b37fffff,HEX-04813
8849844b39fffff,HEX-04814
8849844b3bfffff,HEX-04815
8849844b3dfffff,HEX-04816
8849844b41fffff,HEX-04817
8849844b43fffff,HEX-04818
8849844b45fffff,HEX-04819
8849844b47fffff,HEX-04820
8849844b49fffff,HEX-04821
8849844b4bfffff,HEX-04822
8849844b4dfffff,HEX-04823
8849844b51fffff,HEX-04824
8849844b53fffff,HEX-04825
8849844b55fffff,HEX-04826
8849844b57fffff,HEX-04827
8849844b59fffff,HEX-04828
8849844b5bfffff,HEX-04829
8849844b5dfffff,HEX-04830
8849844b61fffff,HEX-04831
8849844b63fffff,HEX-04832
8849844b65fffff,HEX-04833
8849844b67fffff,HEX-04834
8849844b69fffff,HEX-04835
8849844b6bfffff,HEX-04836
8849844b6dfffff,HEX-04837
8849845921fffff,HEX-04838
8849845923fffff,HEX-04839
8849845925fffff,HEX-04840
8849845927fffff,HEX-04841
8849845929fffff,HEX-04842
884984592bfffff,HEX-04843
884984592dfffff,HEX-04844
8849845935fffff,HEX-04845
8849845937fffff,HEX-04846
8849845961fffff,HEX-04847
8849845963fffff,HEX-04848
8849845965fffff,HEX-04849
8849845967fffff,HEX-04850
8849845969fffff,HEX-04851
884984596dfffff,HEX-04852
8849845983fffff,HEX-04853
8849845985fffff,HEX-04854
8849845987fffff,HEX-04855
8849845991fffff,HEX-04856
8849845993fffff,HEX-04857
8849845995fffff,HEX-04858
8849845997fffff,HEX-04859
884984599dfffff,HEX-04860
88498459a1fffff,HEX-04861
88498459a3fffff,HEX-04862
88498459a5fffff,HEX-04863
88498459a7fffff,HEX-04864
88498459a9fffff,HEX-04865
88498459abfffff,HEX-04866
88498459adfffff,HEX-04867
88498459b1fffff,HEX-04868
88498459b3fffff,HEX-04869
88498459b5fffff,HEX-04870
88498459b7fffff,HEX-04871
88498459b9fffff,HEX-04872
88498459bbfffff,HEX-04873
88498459bdfffff,HEX-04874
8849845b25fffff,HEX-04875
8849845b29fffff,HEX-04876
8849845b2dfffff,HEX-04877
8849845b41fffff,HEX-04878
8849845b45fffff,HEX-04879
8849845b49fffff,HEX-04880
8849845b4dfffff,HEX-04881
8849845b61fffff,HEX-04882
8849845b63fffff,HEX-04883
8849845b65fffff,HEX-04884
8849845b67fffff,HEX-04885
8849845b69fffff,HEX-04886
8849845b6bfffff,HEX-04887
8849845b6dfffff,HEX-04888
8849860001fffff,HEX-04889
8849860003fffff,HEX-04890
8849860005fffff,HEX-04891
8849860007fffff,HEX-04892
8849860009fffff,HEX-04893
884986000bfffff,HEX-04894
884986000dfffff,HEX-04895
8849860011fffff,HEX-04896
8849860013fffff,HEX-04897
8849860015fffff,HEX-04898
8849860017fffff,HEX-04899
8849860019fffff,HEX-04900
884986001bfffff,HEX-04901
884986001dfffff,HEX-04902
8849860021fffff,HEX-04903
8849860023fffff,HEX-04904
8849860025fffff,HEX-04905
8849860027fffff,HEX-04906
8849860029fffff,HEX-04907
884986002bfffff,HEX-04908
884986002dfffff,HEX-04909
8849860031fffff,HEX-04910
8849860033fffff,HEX-04911
8849860035fffff,HEX-04912
8849860037fffff,HEX-04913
8849860039fffff,HEX-04914
884986003bfffff,HEX-04915
884986003dfffff,HEX-04916
8849860041fffff,HEX-04917
8849860043fffff,HEX-04918
8849860045fffff,HEX-04919
8849860047fffff,HEX-04920
8849860049fffff,HEX-04921
884986004bfffff,HEX-04922
884986004dfffff,HEX-04923
8849860051fffff,HEX-04924
8849860053fffff,HEX-04925
8849860055fffff,HEX-04926
8849860057fffff,HEX-04927
8849860059fffff,HEX-04928
884986005bfffff,HEX-04929
884986005dfffff,HEX-04930
8849860061fffff,HEX-04931
8849860063fffff,HEX-04932
8849860065fffff,HEX-04933
8849860067fffff,HEX-04934
8849860069fffff,HEX-04935
884986006bfffff,HEX-04936
884986006dfffff,HEX-04937
8849860081fffff,HEX-04938
8849860083fffff,HEX-04939
8849860085fffff,HEX-04940
8849860087fffff,HEX-04941
8849860089fffff,HEX-04942
884986008bfffff,HEX-04943
884986008dfffff,HEX-04944
8849860091fffff,HEX-04945
8849860093fffff,HEX-04946
8849860095fffff,HEX-04947
8849860097fffff,HEX-04948
8849860099fffff,HEX-04949
884986009bfffff,HEX-04950
884986009dfffff,HEX-04951
88498600a1fffff,HEX-04952
88498600a3fffff,HEX-04953
88498600a5fffff,HEX-04954
88498600a7fffff,HEX-04955
88498600a9fffff,HEX-04956
88498600abfffff,HEX-04957
88498600adfffff,HEX-04958
88498600b1fffff,HEX-04959
88498600b3fffff,HEX-04960
88498600b5fffff,HEX-04961
88498600b7fffff,HEX-04962
88498600b9fffff,HEX-04963
88498600bbfffff,HEX-04964
88498600bdfffff,HEX-04965
88498600c1fffff,HEX-04966
88498600c3fffff,HEX-04967
88498600c5fffff,HEX-04968
88498600c7fffff,HEX-04969
88498600c9fffff,HEX-04970
88498600cbfffff,HEX-04971
88498600cdfffff,HEX-04972
88498600d1fffff,HEX-04973
88498600d3fffff,HEX-04974
88498600d5fffff,HEX-04975
88498600d7fffff,HEX-04976
88498600d9fffff,HEX-04977
88498600dbfffff,HEX-04978
88498600ddfffff,HEX-04979
88498600e1fffff,HEX-04980
88498600e3fffff,HEX-04981
88498600e5fffff,HEX-04982
88498600e7fffff,HEX-04983
88498600e9fffff,HEX-04984
88498600ebfffff,HEX-04985
88498600edfffff,HEX-04986
8849860101fffff,HEX-04987
8849860103fffff,HEX-04988
8849860105fffff,HEX-04989
8849860107fffff,HEX-04990
8849860109fffff,HEX-04991
884986010bfffff,HEX-04992
884986010dfffff,HEX-04993
8849860111fffff,HEX-04994
8849860113fffff,HEX-04995
8849860115fffff,HEX-04996
8849860117fffff,HEX-04997
8849860119fffff,HEX-04998
884986011bfffff,HEX-04999
884986011dfffff,HEX-05000
8849860121fffff,HEX-05001
8849860123fffff,HEX-05002
8849860125fffff,HEX-05003
8849860127fffff,HEX-05004
8849860129fffff,HEX-05005
884986012bfffff,HEX-05006
884986012dfffff,HEX-05007
8849860131fffff,HEX-05008
8849860133fffff,HEX-05009
8849860135fffff,HEX-05010
8849860137fffff,HEX-05011
8849860139fffff,HEX-05012
884986013bfffff,HEX-05013
884986013dfffff,HEX-05014
8849860141fffff,HEX-05015
8849860143fffff,HEX-05016
8849860145fffff,HEX-05017
8849860147fffff,HEX-05018
8849860149fffff,HEX-05019
884986014bfffff,HEX-05020
884986014dfffff,HEX-05021
8849860151fffff,HEX-05022
8849860153fffff,HEX-05023
8849860155fffff,HEX-05024
8849860157fffff,HEX-05025
8849860159fffff,HEX-05026
884986015bfffff,HEX-05027
884986015dfffff,HEX-05028
8849860161fffff,HEX-05029
8849860163fffff,HEX-05030
8849860165fffff,HEX-05031
8849860167fffff,HEX-05032
8849860169fffff,HEX-05033
884986016bfffff,HEX-05034
884986016dfffff,HEX-05035
8849860181fffff,HEX-05036
8849860183fffff,HEX-05037
8849860185fffff,HEX-05038
8849860187fffff,HEX-05039
8849860189fffff,HEX-05040
884986018bfffff,HEX-05041
884986018dfffff,HEX-05042
8849860191fffff,HEX-05043
8849860193fffff,HEX-05044
8849860195fffff,HEX-05045
